,filename,class
5067,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Black/r_275_100.jpg,30
5068,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Black/r_276_100.jpg,30
5069,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Black/r_277_100.jpg,30
5070,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Black/r_38_100.jpg,30
5071,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Black/r_39_100.jpg,30
5072,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Black/r_40_100.jpg,30
5073,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Black/r_45_100.jpg,30
5074,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Black/r_62_100.jpg,30
5075,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Black/r_64_100.jpg,30
5076,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Black/r_65_100.jpg,30
5077,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Black/r_66_100.jpg,30
5078,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Black/r_67_100.jpg,30
5079,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Black/r_68_100.jpg,30
5080,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Black/r_69_100.jpg,30
5081,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Black/r_70_100.jpg,30
5082,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Black/r_71_100.jpg,30
5083,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Black/r_72_100.jpg,30
5084,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Black/r_73_100.jpg,30
5085,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Black/r_74_100.jpg,30
5086,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Black/r_75_100.jpg,30
5087,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Black/r_76_100.jpg,30
5088,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Black/r_77_100.jpg,30
5089,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Black/r_78_100.jpg,30
5090,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Black/r_79_100.jpg,30
5091,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Black/r_80_100.jpg,30
5092,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Black/r_81_100.jpg,30
5093,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Black/r_82_100.jpg,30
5094,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Black/r_84_100.jpg,30
5095,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Black/r_85_100.jpg,30
5096,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Black/r_86_100.jpg,30
5097,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Black/r_87_100.jpg,30
5098,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Black/r_89_100.jpg,30
5099,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Black/r_90_100.jpg,30
5100,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Black/r_91_100.jpg,30
5101,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Black/r_92_100.jpg,30
5102,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Black/r_93_100.jpg,30
5103,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Black/r_94_100.jpg,30
5104,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Black/r_95_100.jpg,30
5105,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Black/r_96_100.jpg,30
5106,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Black/r_97_100.jpg,30
5107,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Black/r_98_100.jpg,30
5108,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Black/r_99_100.jpg,30
5109,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/139_100.jpg,31
5110,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/140_100.jpg,31
5111,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/141_100.jpg,31
5112,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/149_100.jpg,31
5113,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/159_100.jpg,31
5114,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/163_100.jpg,31
5115,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/165_100.jpg,31
5116,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/171_100.jpg,31
5117,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/172_100.jpg,31
5118,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/173_100.jpg,31
5119,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/176_100.jpg,31
5120,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/178_100.jpg,31
5121,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/179_100.jpg,31
5122,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/189_100.jpg,31
5123,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/190_100.jpg,31
5124,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/191_100.jpg,31
5125,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/192_100.jpg,31
5126,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/193_100.jpg,31
5127,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/194_100.jpg,31
5128,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/195_100.jpg,31
5129,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/196_100.jpg,31
5130,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/197_100.jpg,31
5131,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/198_100.jpg,31
5132,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/199_100.jpg,31
5133,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/200_100.jpg,31
5134,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/201_100.jpg,31
5135,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/202_100.jpg,31
5136,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/203_100.jpg,31
5137,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/206_100.jpg,31
5138,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/207_100.jpg,31
5139,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/208_100.jpg,31
5140,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/210_100.jpg,31
5141,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/211_100.jpg,31
5142,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/213_100.jpg,31
5143,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/214_100.jpg,31
5144,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/219_100.jpg,31
5145,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/222_100.jpg,31
5146,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/223_100.jpg,31
5147,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/224_100.jpg,31
5148,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/225_100.jpg,31
5149,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/226_100.jpg,31
5150,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/227_100.jpg,31
5151,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/228_100.jpg,31
5152,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/232_100.jpg,31
5153,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/234_100.jpg,31
5154,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/235_100.jpg,31
5155,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/236_100.jpg,31
5156,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/248_100.jpg,31
5157,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/257_100.jpg,31
5158,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/258_100.jpg,31
5159,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/259_100.jpg,31
5160,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/262_100.jpg,31
5161,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/265_100.jpg,31
5162,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/266_100.jpg,31
5163,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/270_100.jpg,31
5164,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/271_100.jpg,31
5165,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/272_100.jpg,31
5166,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/273_100.jpg,31
5167,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/274_100.jpg,31
5168,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/275_100.jpg,31
5169,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/276_100.jpg,31
5170,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/277_100.jpg,31
5171,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/278_100.jpg,31
5172,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/279_100.jpg,31
5173,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/291_100.jpg,31
5174,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/300_100.jpg,31
5175,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/44_100.jpg,31
5176,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/47_100.jpg,31
5177,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/48_100.jpg,31
5178,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/54_100.jpg,31
5179,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/55_100.jpg,31
5180,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/58_100.jpg,31
5181,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/59_100.jpg,31
5182,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/60_100.jpg,31
5183,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/62_100.jpg,31
5184,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/63_100.jpg,31
5185,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/64_100.jpg,31
5186,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/65_100.jpg,31
5187,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/68_100.jpg,31
5188,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/69_100.jpg,31
5189,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/70_100.jpg,31
5190,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/72_100.jpg,31
5191,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/r_100_100.jpg,31
5192,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/r_101_100.jpg,31
5193,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/r_102_100.jpg,31
5194,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/r_103_100.jpg,31
5195,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/r_104_100.jpg,31
5196,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/r_105_100.jpg,31
5197,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/r_106_100.jpg,31
5198,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/r_107_100.jpg,31
5199,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/r_108_100.jpg,31
5200,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/r_109_100.jpg,31
5201,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/r_110_100.jpg,31
5202,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/r_112_100.jpg,31
5203,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/r_114_100.jpg,31
5204,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/r_176_100.jpg,31
5205,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/r_186_100.jpg,31
5206,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/r_187_100.jpg,31
5207,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/r_190_100.jpg,31
5208,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/r_193_100.jpg,31
5209,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/r_194_100.jpg,31
5210,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/r_195_100.jpg,31
5211,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/r_196_100.jpg,31
5212,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/r_197_100.jpg,31
5213,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/r_198_100.jpg,31
5214,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/r_199_100.jpg,31
5215,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/r_200_100.jpg,31
5216,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/r_201_100.jpg,31
5217,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/r_202_100.jpg,31
5218,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/r_206_100.jpg,31
5219,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/r_207_100.jpg,31
5220,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/r_208_100.jpg,31
5221,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/r_221_100.jpg,31
5222,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/r_222_100.jpg,31
5223,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/r_226_100.jpg,31
5224,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/r_231_100.jpg,31
5225,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/r_236_100.jpg,31
5226,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/r_239_100.jpg,31
5227,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/r_242_100.jpg,31
5228,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/r_255_100.jpg,31
5229,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/r_256_100.jpg,31
5230,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/r_258_100.jpg,31
5231,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/r_280_100.jpg,31
5232,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/r_281_100.jpg,31
5233,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/r_30_100.jpg,31
5234,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/r_312_100.jpg,31
5235,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/r_316_100.jpg,31
5236,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/r_317_100.jpg,31
5237,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/r_318_100.jpg,31
5238,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/r_319_100.jpg,31
5239,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/r_31_100.jpg,31
5240,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/r_320_100.jpg,31
5241,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/r_325_100.jpg,31
5242,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/r_327_100.jpg,31
5243,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/r_32_100.jpg,31
5244,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/r_33_100.jpg,31
5245,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/r_35_100.jpg,31
5246,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/r_37_100.jpg,31
5247,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/r_56_100.jpg,31
5248,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/r_75_100.jpg,31
5249,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/r_76_100.jpg,31
5250,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/r_77_100.jpg,31
5251,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/r_78_100.jpg,31
5252,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/r_79_100.jpg,31
5253,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/r_80_100.jpg,31
5254,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/r_81_100.jpg,31
5255,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/r_82_100.jpg,31
5256,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/r_83_100.jpg,31
5257,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/r_84_100.jpg,31
5258,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/r_85_100.jpg,31
5259,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/r_86_100.jpg,31
5260,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/r_87_100.jpg,31
5261,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/r_88_100.jpg,31
5262,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/r_89_100.jpg,31
5263,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/r_90_100.jpg,31
5264,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/r_91_100.jpg,31
5265,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/r_92_100.jpg,31
5266,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/r_93_100.jpg,31
5267,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/r_94_100.jpg,31
5268,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/r_95_100.jpg,31
5269,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/r_96_100.jpg,31
5270,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/r_97_100.jpg,31
5271,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/r_98_100.jpg,31
5272,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Red/r_99_100.jpg,31
5273,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Yellow/101_100.jpg,32
5274,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Yellow/102_100.jpg,32
5275,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Yellow/103_100.jpg,32
5276,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Yellow/104_100.jpg,32
5277,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Yellow/105_100.jpg,32
5278,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Yellow/106_100.jpg,32
5279,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Yellow/107_100.jpg,32
5280,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Yellow/111_100.jpg,32
5281,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Yellow/112_100.jpg,32
5282,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Yellow/113_100.jpg,32
5283,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Yellow/115_100.jpg,32
5284,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Yellow/116_100.jpg,32
5285,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Yellow/117_100.jpg,32
5286,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Yellow/199_100.jpg,32
5287,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Yellow/201_100.jpg,32
5288,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Yellow/202_100.jpg,32
5289,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Yellow/203_100.jpg,32
5290,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Yellow/213_100.jpg,32
5291,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Yellow/220_100.jpg,32
5292,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Yellow/226_100.jpg,32
5293,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Yellow/229_100.jpg,32
5294,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Yellow/230_100.jpg,32
5295,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Yellow/234_100.jpg,32
5296,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Yellow/235_100.jpg,32
5297,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Yellow/236_100.jpg,32
5298,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Yellow/237_100.jpg,32
5299,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Yellow/238_100.jpg,32
5300,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Yellow/239_100.jpg,32
5301,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Yellow/241_100.jpg,32
5302,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Yellow/242_100.jpg,32
5303,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Yellow/243_100.jpg,32
5304,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Yellow/244_100.jpg,32
5305,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Yellow/245_100.jpg,32
5306,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Yellow/246_100.jpg,32
5307,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Yellow/247_100.jpg,32
5308,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Yellow/248_100.jpg,32
5309,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Yellow/249_100.jpg,32
5310,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Yellow/250_100.jpg,32
5311,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Yellow/251_100.jpg,32
5312,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Yellow/252_100.jpg,32
5313,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Yellow/253_100.jpg,32
5314,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Yellow/254_100.jpg,32
5315,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Yellow/255_100.jpg,32
5316,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Yellow/256_100.jpg,32
5317,E:\Tensorflow_Automatic_Training/fruits-360/Test/Cherry Wax Yellow/257_100.jpg,32
